id,per_square_meter_price
COL_351088,533607.8168228696
COL_351213,49619.42361174621
COL_351274,48853.24427835078
COL_351380,30712.4517828061
COL_351688,42517.29505762689
COL_351715,36737.64509305166
COL_351762,57563.37526162464
COL_351901,46112.04849508605
COL_352368,152918.70904261738
COL_352392,46040.79966802462
COL_352397,51451.42847326608
COL_352422,117850.38022350373
COL_352637,29322.130877832835
COL_352991,51803.61388572433
COL_353024,80942.56630120511
COL_353028,42054.14340606001
COL_353059,33333.93575956077
COL_353225,63686.752739464326
COL_353243,25348.27490227748
COL_353323,32247.642057810022
COL_353376,28963.437016706026
COL_353452,57725.96264955219
COL_353740,46464.56305167912
COL_353741,36242.0820431821
COL_353798,47898.73151980249
COL_353848,47663.27913890024
COL_353860,38918.859991244615
COL_354005,61003.29180003753
COL_354013,38289.12035022005
COL_354017,24353.4131189869
COL_354058,93882.1238837271
COL_354370,53696.97881448129
COL_354379,50308.88929750437
COL_354384,26601.00329776912
COL_354401,44184.05509624616
COL_354414,62761.985427251406
COL_354422,49777.594330170294
COL_354535,36392.938743634084
COL_354630,51241.090412114674
COL_354696,43946.41572921807
COL_354775,57469.079618800686
COL_354795,39739.08480143556
COL_355174,40831.377601814864
COL_355178,30505.820492321654
COL_355241,94014.28544038936
COL_355242,57040.53878481332
COL_355332,54225.238035121954
COL_355356,52337.42774238099
COL_355412,68340.35999445328
COL_355457,32466.671842373893
COL_355532,44010.97851465417
COL_355579,125923.0725366207
COL_355627,47623.07954130453
COL_355640,94600.50540208144
COL_355642,45459.28863919336
COL_355643,38222.283027793725
COL_355644,57218.427399875814
COL_355702,65207.732946931246
COL_355851,26601.56650667564
COL_355942,44073.00029519629
COL_355991,58230.73592806812
COL_356015,37139.80022699375
COL_356199,91004.36422391389
COL_356201,72604.76734840708
COL_356441,306187.50626965665
COL_356469,30137.85828636207
COL_356497,49025.54992866815
COL_356528,90779.12662864594
COL_356531,45056.67842974673
COL_356616,41756.112826572404
COL_356638,45461.41350451217
COL_356826,56109.647778130864
COL_356832,56219.57458050639
COL_356954,45738.12475205255
COL_356964,18109.90648702933
COL_356974,29070.565314217867
COL_356984,22168.744008596666
COL_356999,36028.055076994926
COL_357040,64497.12658101424
COL_357043,42081.477503775845
COL_357044,29366.459528030442
COL_357159,64651.20427821871
COL_357177,65047.121896706216
COL_357179,62375.843253391104
COL_357180,68128.61661815878
COL_357214,42214.12990511571
COL_357243,61651.13135633095
COL_357294,255585.02132795562
COL_357296,59523.98468103241
COL_357328,28085.77075097623
COL_357329,25652.0238847776
COL_357331,26177.676509016197
COL_357591,42006.71303506094
COL_357674,49432.48510581236
COL_357819,55657.38210885561
COL_357939,53346.07595095115
COL_357974,46041.32214757853
COL_358084,39270.272723989445
COL_358132,46584.151687712954
COL_358232,31663.377368066278
COL_358276,39414.37265886279
COL_358345,90994.74889582212
COL_358346,91041.27195098977
COL_358399,199187.52415929502
COL_358409,50218.34278258999
COL_358650,58510.30339689637
COL_358680,53198.91846088352
COL_358681,50836.53818192293
COL_358684,37379.82122437842
COL_358785,42895.58647143512
COL_358809,50098.4954495318
COL_358838,39680.81220520473
COL_358860,43416.1772609013
COL_358903,22827.676794037332
COL_358918,47390.537507641886
COL_358919,44140.22757767167
COL_359017,125243.41269250771
COL_359184,92756.23574897645
COL_359231,43752.03635385209
COL_359287,89408.2770081556
COL_359445,31924.242597985398
COL_359491,49255.49644674496
COL_359659,61208.248722780605
COL_359709,29610.107979611923
COL_359737,81685.15212355698
COL_359790,47762.65294964133
COL_359919,43594.416312158915
COL_359952,44453.52704548181
COL_359998,43444.013547120005
COL_360122,61701.416674420354
COL_360130,45276.443941394005
COL_360208,35679.82265016014
COL_360271,46418.74337374426
COL_360276,39545.24351204063
COL_360277,66091.6516580383
COL_360356,41894.28379167961
COL_360445,58825.790036875354
COL_360564,40648.85213124239
COL_360668,38743.08300707697
COL_360703,55109.434358083796
COL_360822,50822.573786248606
COL_361154,47908.31751820121
COL_361255,136977.18806003666
COL_361394,42325.165168547916
COL_361459,46445.20176020612
COL_361605,47961.65519355375
COL_361689,35200.42027896854
COL_361827,42963.47881511078
COL_361842,57473.96790241592
COL_361905,139324.37652683497
COL_361973,191884.7672204889
COL_362013,122849.41956707006
COL_362046,33123.30643605204
COL_362150,52060.97839702218
COL_362151,40784.586685961294
COL_362152,37251.244497048574
COL_362153,31313.60424009325
COL_362154,30814.228579956743
COL_362229,42085.38569269175
COL_362246,131355.0780742372
COL_362248,223352.88064908923
COL_362262,34064.63242608889
COL_362294,298973.76925424323
COL_362348,43804.08752796101
COL_362497,57111.15552915129
COL_362498,66763.987960347
COL_362499,48137.79519459709
COL_362500,55072.06907347544
COL_362501,44993.73302797369
COL_362502,44272.3417920159
COL_362503,40075.6710230067
COL_362504,59155.70581332518
COL_362505,49444.3808029369
COL_362506,57745.36614645101
COL_362507,55180.390364832754
COL_362508,57394.48434124199
COL_362583,47794.07800347372
COL_362707,37296.972371132186
COL_362717,36164.45736848018
COL_362999,37388.55149407383
COL_363073,44877.646946703986
COL_363180,39539.261936539726
COL_363332,22037.456700413935
COL_363375,32557.433506616504
COL_363376,49494.14980572412
COL_363408,52981.3955337894
COL_363479,46862.86918562229
COL_363480,68999.70760409384
COL_363826,50880.265940257435
COL_363911,41883.941205555566
COL_364047,65436.90628122661
COL_364051,39669.99199726276
COL_364053,45587.60916385205
COL_364201,37045.2672227074
COL_364302,48327.22581735387
COL_364411,49168.45315224671
COL_364507,54788.60684314381
COL_364716,88675.13498202176
COL_364810,34974.31876283174
COL_364830,70253.63913184933
COL_364885,34237.78534310564
COL_364889,29812.575710178546
COL_364994,56246.553854825164
COL_365066,41298.20142974241
COL_365439,50977.50341210449
COL_365528,43876.884069154556
COL_365550,48594.96899483255
COL_365615,197141.92031779655
COL_365632,150009.65093933514
COL_365671,25637.193186168013
COL_365899,55059.214918295256
COL_365987,48604.68799089713
COL_366038,84324.88735763474
COL_366048,41369.236947036494
COL_366184,51580.07142739708
COL_366254,166361.62603089708
COL_366349,34786.95044375103
COL_366512,39576.942786308595
COL_366696,47871.883343451205
COL_366865,47757.078715429634
COL_367190,42463.80115496089
COL_367202,77445.45859026593
COL_367213,57585.114156678996
COL_367229,36989.506748404354
COL_367256,59959.13483507037
COL_367288,52652.61067665123
COL_367318,52966.83919625797
COL_367362,42038.63911712206
COL_367381,39035.12118414636
COL_367407,72316.98025714923
COL_367515,37703.88607020825
COL_367614,40365.035716433944
COL_367646,27522.357253253147
COL_367648,41460.70234508919
COL_367807,59355.020538463534
COL_367808,58652.801705979095
COL_367889,55930.90702305551
COL_367998,45099.86364856177
COL_368007,114925.9857138241
COL_368014,47582.433218183774
COL_368023,46267.41057752835
COL_368040,42021.363359975185
COL_368045,76456.83250283959
COL_368104,51248.377638713646
COL_368389,52618.090119191496
COL_368391,44243.036791908664
COL_368397,50141.60071785118
COL_368411,27963.810775071823
COL_368415,80263.80414885482
COL_368444,95528.11333668212
COL_368452,74356.11457000664
COL_368453,48815.250986749204
COL_368606,56738.36316011816
COL_368697,46072.61335913136
COL_368754,44024.70675264409
COL_368783,31893.21008725677
COL_368824,34813.71282115538
COL_368829,52803.992278587146
COL_369107,44550.70641905171
COL_369112,46080.38284489319
COL_369173,56950.98342352228
COL_369210,38561.38976631754
COL_369256,48223.261129414575
COL_369278,41424.010945232556
COL_369313,47876.137718935446
COL_369325,46442.46669118599
COL_369342,79606.33793388073
COL_369376,47119.32626450056
COL_369391,64383.4141951374
COL_369476,50095.89262888543
COL_369546,34312.200644693134
COL_369589,51542.73024541312
COL_369645,35087.51001147761
COL_369668,52560.010638822765
COL_369718,52138.761084863516
COL_369721,82008.448853233
COL_369751,62517.857869597035
COL_369882,60907.08786523194
COL_369926,35868.315448132555
COL_370048,48451.70751067441
COL_370103,59577.85976410538
COL_370147,44451.97580168409
COL_370197,156658.87692713097
COL_370225,41611.89173327572
COL_370443,57170.45972546465
COL_370450,40422.448934352935
COL_370459,240390.4132014124
COL_370464,58701.127712747235
COL_370662,78116.22592646729
COL_370698,43822.15580861619
COL_370735,64686.78149635379
COL_370805,48316.39388755566
COL_370808,42555.94338730377
COL_370830,48821.48495197234
COL_370924,35248.038003110785
COL_371007,35766.29103808802
COL_371017,47959.347764099075
COL_371052,48133.65848846641
COL_371053,51063.3191483868
COL_371091,34863.051638304234
COL_371132,37870.89884860736
COL_371154,45203.86406331748
COL_371167,42201.117344887796
COL_371424,44415.0290526897
COL_371437,39062.854832621575
COL_371438,29672.167084167093
COL_371439,29669.73628066513
COL_371519,46006.321084832656
COL_371520,76519.0423043815
COL_371524,48918.791341250726
COL_371544,75010.34944337918
COL_371597,216400.39846721597
COL_371613,75089.57854534413
COL_371651,183472.72202042872
COL_371663,150035.7063374851
COL_371669,153427.33458657807
COL_371678,93741.23341052278
COL_371685,38420.90546002861
COL_371692,58230.73592806812
COL_371738,37151.33765682415
COL_371773,93580.28267042307
COL_371787,89758.04849208433
COL_372293,75997.86650912726
COL_372323,36698.07530353569
COL_372367,43235.30495873398
COL_372424,48385.62796332721
COL_372425,61742.3730497791
COL_372443,245834.04626389028
COL_372456,55823.288108612345
COL_372498,53750.46335032247
COL_372559,38314.021517416026
COL_372561,41080.721950897685
COL_372592,81540.70675413225
COL_372593,57236.055289750824
COL_372603,117834.542012488
COL_372619,55817.135027246746
COL_372713,65448.66550498267
COL_372777,40618.7308031268
COL_372803,55696.00467531035
COL_372841,105531.07550368315
COL_372873,47691.48259489249
COL_372875,58685.48441949817
COL_372902,86923.6564213227
COL_372920,48159.986241453524
COL_372930,352689.3406665243
COL_372932,171726.34457487625
COL_372945,155434.23644111922
COL_372969,55322.08024279885
COL_373027,42064.51879275447
COL_373071,48123.1063889161
COL_373075,42545.66894424062
COL_373101,49311.03609435204
COL_373105,49364.56654341093
COL_373106,45892.58589073044
COL_373107,42115.81418193407
COL_373108,42963.32624898639
COL_373180,35732.39234912094
COL_373195,175116.02541053502
COL_373197,178708.1380573242
COL_373289,95528.11333668212
COL_373291,39713.05721716568
COL_373414,51184.486666891156
COL_373415,70588.69543372154
COL_373441,98722.27481676108
COL_373467,45735.018756553414
COL_373522,54747.818252913676
COL_373627,51985.52284961028
COL_373675,233986.24344643686
COL_373917,62133.774059491865
COL_373938,217609.27575490554
COL_374058,31161.516369861383
COL_374154,177926.1902794037
COL_374182,49208.97809075443
COL_374183,90559.1609884723
COL_374232,40211.302315882895
COL_374272,49139.430499378206
COL_374299,39633.61435056553
COL_374416,36458.511788491014
COL_374494,52276.39339641756
COL_374515,67336.43607830821
COL_374570,87545.0350770463
COL_374858,27911.974693146007
COL_374867,27650.00643893607
COL_374899,53924.53594877739
COL_374955,56226.066242917324
COL_374975,57362.01803961388
COL_374997,36102.697171136126
COL_375026,41489.18903309708
COL_375033,41261.81056565427
COL_375103,39187.76042434487
COL_375118,37380.05131070998
COL_375119,46072.61335913136
COL_375120,36467.27658660455
COL_375121,37518.89127779932
COL_375183,36055.121189501675
COL_375452,65563.34163804732
COL_375463,86451.07001299676
COL_375672,34546.04758993027
COL_375673,31507.464304599005
COL_375716,156258.89953249498
COL_375781,40196.59101047627
COL_375859,31276.081085364964
COL_375888,51645.60204227763
COL_375893,175911.1026111888
COL_375899,39877.92770900536
COL_376021,47321.19121866676
COL_376102,145484.63693952438
COL_376206,46600.68655553048
COL_376211,45217.20401873264
COL_376366,161967.58944092994
COL_376367,162265.67953159512
COL_376368,150836.98961872462
COL_376405,68097.51599777887
COL_376443,208275.86886790048
COL_376475,48682.95301708556
COL_376477,39632.72121688127
COL_376499,187541.64237944872
COL_376500,194130.3304974116
COL_376524,45020.7105700251
COL_376613,37371.00606377964
COL_376661,46830.738595386036
COL_376674,72461.94937590424
COL_376690,25535.014724565008
COL_376712,66377.41585684344
COL_376778,38029.774336274255
COL_376800,28722.411824396382
COL_376801,28961.09772654495
COL_377066,36185.842041779266
COL_377074,45846.186341352695
COL_377093,62224.37349129405
COL_377113,35738.81487526113
COL_377118,42802.77998391141
COL_377131,49734.063689939576
COL_377356,28836.30753636986
COL_377543,41350.10843509935
COL_377546,52165.5564659816
COL_377548,46036.720691428614
COL_377689,187731.35061287574
COL_377713,66377.31385629094
COL_377714,63246.3340329425
COL_377715,36999.59090637566
COL_377731,41201.504820902104
COL_377732,158247.03625083968
COL_377910,46371.62144506838
COL_377931,59196.67671801286
COL_377977,37722.52009697107
COL_378088,47954.01204492414
COL_378144,48727.04381958607
COL_378155,32434.525383821427
COL_378170,63638.08701077753
COL_378178,56518.0424987208
COL_378194,41592.053955401185
COL_378195,98226.39446397673
COL_378227,45971.270529913214
COL_378236,68069.26583677728
COL_378342,102291.06517267354
COL_378364,52720.53429727841
COL_378406,40095.71617420032
COL_378444,54982.05741277852
COL_378460,35655.1228230026
COL_378506,60901.98963764959
COL_378544,33539.35752785471
COL_378740,48973.950667472796
COL_378743,32430.684643345558
COL_378846,44330.22715824174
COL_378872,37912.59194085262
COL_378873,200269.40193512882
COL_378880,45227.87860260613
COL_378885,48323.311581188915
COL_378904,40456.824801922936
COL_378971,51722.3109511778
COL_378972,87107.84865960474
COL_379131,47402.31688291535
COL_379199,42542.974407172725
COL_379283,49448.44366122872
COL_379294,38102.5001101744
COL_379338,49347.41234068649
COL_379341,107178.82975835657
COL_379374,245320.02483024198
COL_379401,41009.01123154064
COL_379549,34217.5961425735
COL_379551,33859.76585457873
COL_379552,40942.97995377216
COL_379553,41470.175252410685
COL_379554,40818.03190440503
COL_379555,34528.43303128896
COL_379572,117690.81658130045
COL_379670,30439.340545246425
COL_379673,44107.255160771136
COL_379680,100206.83690103178
COL_379744,45049.32087883411
COL_379766,37775.49402298064
COL_379823,37296.57645445549
COL_379827,39126.64217491412
COL_379833,49415.72129061674
COL_379915,28683.834876646153
COL_380084,44865.98387087835
COL_380212,52103.914108962286
COL_380276,76916.81185379486
COL_380379,43233.23658188125
COL_380404,55215.06328935251
COL_380433,44910.08947224435
COL_380581,46763.87165595797
COL_380583,53756.99975449047
COL_380584,66206.7061551652
COL_380676,103734.30657000719
COL_380727,171726.34457487625
COL_380729,29275.133343296926
COL_380779,43464.166967562305
COL_380849,47348.64672855052
COL_380889,32726.69643884501
COL_380920,30594.915296601197
COL_380981,33307.51487609478
COL_381005,73122.70004946148
COL_381044,44366.02797076629
COL_381093,32500.452613036567
COL_381129,41572.733413257265
COL_381130,79613.53561030749
COL_381131,77468.01876515709
COL_381133,75604.62133773151
COL_381134,56600.631972995776
COL_381135,77425.95129580931
COL_381189,42519.88102670195
COL_381190,51896.6298437426
COL_381202,27459.618777625266
COL_381203,37845.643480129875
COL_381204,34808.69534917125
COL_381231,32381.13222124986
COL_381295,27520.520449243788
COL_381296,26826.801043933076
COL_381371,37172.10801133287
COL_381445,47789.746920623125
COL_381470,46182.94533638021
COL_381567,76572.2787374858
COL_381672,47509.17352706075
COL_381741,35204.65831768042
COL_381885,45903.83237272467
COL_381909,50560.50843345034
COL_382242,57690.358344225366
COL_382342,78820.25197118687
COL_382345,63659.54433565406
COL_382539,54926.311857471206
COL_382709,43071.149586845364
COL_382788,39105.4320121945
COL_382792,105415.93300504985
COL_382995,54821.72764612153
COL_383020,56054.665998336444
COL_383043,39981.09199231213
COL_383046,39948.35805048381
COL_383264,200229.0414965601
COL_383272,59989.164550896836
COL_383299,43407.08662522704
COL_383308,38819.0245474576
COL_383393,58788.78966617535
COL_383454,73626.92645296497
COL_383480,49229.13886180097
COL_383482,40158.1095634573
COL_383558,74147.51633740561
COL_383684,79814.87726698171
COL_383726,32424.28265584703
COL_383773,61447.873908404494
COL_383810,55890.33554510176
COL_383855,56741.881389903276
COL_383866,50649.41456222164
COL_383966,47242.33630552352
COL_383981,33929.95399214089
COL_384006,49956.359264578576
COL_384016,44800.02409777621
COL_384022,36868.87022402415
COL_384106,92037.38510048755
COL_384116,274310.2481869242
COL_384222,203472.76592407603
COL_384231,48148.81268721515
COL_384295,59167.775892875005
COL_384325,72861.58805268997
COL_384362,46781.9122456126
COL_384398,48065.91645951361
COL_384499,47208.02052673863
COL_384636,82675.63863913958
COL_384650,33066.636610686524
COL_384670,70868.19897970933
COL_384718,49976.668342167875
COL_384720,231806.41434168242
COL_384721,194691.67014316132
COL_384722,189292.94859515692
COL_384723,188461.68033045172
COL_384724,185449.10004162046
COL_384725,200087.10107166914
COL_384726,198350.45640774225
COL_384727,171639.92749501741
COL_384730,33006.20483783991
COL_384743,40818.41452295535
COL_384801,59710.032990102634
COL_384841,103964.164432926
COL_384884,52882.06815974144
COL_384916,34183.43014070473
COL_385075,46127.98730501052
COL_385133,60123.84196473867
COL_385148,71597.24467512484
COL_385149,80018.52895395938
COL_385150,68691.16981839598
COL_385159,64611.62371776637
COL_385204,101134.59441724663
COL_385211,26717.80277069189
COL_385220,68534.54157096363
COL_385264,50549.17786710476
COL_385312,43587.959223055725
COL_385327,60433.0277723824
COL_385345,45484.80642008176
COL_385371,39065.921405807625
COL_385388,36907.898403111096
COL_385489,30471.932168913245
COL_385511,31353.875582537075
COL_385541,158512.65113152305
COL_385575,102573.95198976253
COL_385576,80433.01061513434
COL_385683,45664.437985037446
COL_385739,27606.37549721582
COL_385814,38949.17327882696
COL_385828,175404.01222951777
COL_385939,38206.98184154207
COL_386160,88669.9636569377
COL_386195,89722.51870511819
COL_386279,50221.01221021538
COL_386331,44433.80576083616
COL_386767,39531.82830618331
COL_386784,76727.3684111629
COL_386857,39652.18795637625
COL_386871,70851.82264772839
COL_386878,70038.66735349815
COL_386926,51801.8172603136
COL_386954,49385.46656471709
COL_387107,54267.995398020386
COL_387125,27122.010352125013
COL_387135,104337.6702133948
COL_387155,48875.67715594792
COL_387163,50794.01912817673
COL_387211,46309.272972234416
COL_387222,46601.57172793774
COL_387276,34062.63645951001
COL_387277,55427.96495681241
COL_387280,49298.440245561615
COL_387304,40317.84125335287
COL_387357,36936.009475629406
COL_387381,44293.74348753474
COL_387425,108120.97485288235
COL_387426,113198.8397371069
COL_387452,157551.03144802985
COL_387541,165098.60487744177
COL_387600,39172.28142853914
COL_387837,47707.15325720683
COL_387921,36805.88866763212
COL_387922,150583.36017783338
COL_387925,51753.7119304356
COL_387934,45822.87222912406
COL_387935,46014.79032436302
COL_387937,45767.00064792534
COL_387947,29070.565314217867
COL_387952,40976.681284581115
COL_388150,58853.439037002696
COL_388157,35760.32168161365
COL_388176,197766.98446836084
COL_388178,47338.89272680709
COL_388246,58637.29460073882
COL_388315,47312.368270818195
COL_388325,29862.451663019387
COL_388360,50770.46427162118
COL_388403,94995.09496224904
COL_388416,67607.00646882068
COL_388433,60926.29448798833
COL_388447,54975.07909228048
COL_388465,33212.356512039776
COL_388500,51089.41841117178
COL_388505,81540.64433941165
COL_388507,35407.187682311946
COL_388578,73269.69895712165
COL_388589,57308.74227753442
COL_388651,40242.311067537645
COL_388675,35593.62889407623
COL_388732,57969.10689728462
COL_388790,37792.826448839056
COL_388863,41698.24106902335
COL_388911,37634.19043980755
COL_388927,54610.17487488892
COL_388962,53566.344228071546
COL_388964,61418.686898933716
COL_389021,169009.66597419058
COL_389080,48668.86745562282
COL_389139,111840.99387525719
COL_389140,101182.09579099074
COL_389175,41654.90070288771
COL_389176,47941.59377440984
COL_389230,55440.83624076318
COL_389264,92042.06350394186
COL_389373,44389.41404219967
COL_389408,143214.4826164947
COL_389425,43742.57051882544
COL_389438,33852.35815090285
COL_389459,55658.25184817918
COL_389488,34902.8878836236
COL_389576,62118.60059223001
COL_389663,45542.286041911684
COL_389787,70184.68037713255
COL_389803,54919.33391567379
COL_389884,68817.98310291662
COL_389891,44401.646928496186
COL_389905,199958.4545619756
COL_390149,53628.42707148172
COL_390150,49171.43240006737
COL_390151,46166.02046267973
COL_390152,55776.221617810814
COL_390176,42552.79381048765
COL_390177,57913.9181977651
COL_390178,38926.959338226254
COL_390179,44047.94996174776
COL_390180,44853.22701713742
COL_390181,46541.085915145915
COL_390237,46147.283271236454
COL_390259,52913.83277144472
COL_390270,62777.266632537925
COL_390312,57332.96195772375
COL_390313,57332.96195772375
COL_390320,96459.15023534301
COL_390321,84841.20091244877
COL_390322,90229.76731211803
COL_390390,45178.40305086179
COL_390394,32173.313438413858
COL_390447,38628.49438984421
COL_390474,43155.12532843697
COL_390485,53764.354892467854
COL_390656,50853.19927481435
COL_390675,74081.68502145377
COL_390720,55116.76154952696
COL_390759,42987.04473303366
COL_390760,51400.46758651995
COL_390761,218584.4480920126
COL_391004,54160.802840417244
COL_391012,45859.88066388531
COL_391064,191079.95089465025
COL_391101,45400.66159574518
COL_391115,52197.838848672385
COL_391171,40334.56877029818
COL_391285,70494.19589213785
COL_391330,49144.19064386201
COL_391418,46112.04849508605
COL_391464,42517.631613049154
COL_391466,31109.102582151212
COL_391556,41317.5056284633
COL_391648,26100.03785658023
COL_391650,38007.13988277624
COL_391754,39100.44075691151
COL_392218,91896.80807785146
COL_392243,60710.30741069695
COL_392279,29510.550163900694
COL_392303,40951.976622314156
COL_392497,48312.78547727138
COL_392554,39196.95768794081
COL_392663,43012.51556345807
COL_392737,32383.982744249857
COL_392878,43234.75486259621
COL_392908,38595.162906022604
COL_393015,67289.29420189363
COL_393045,46141.011433256106
COL_393092,60955.848927146515
COL_393145,39759.4097388253
COL_393278,57363.11439496796
COL_393287,32428.249618698857
COL_393363,45979.67173772983
COL_393454,68965.09687521048
COL_393463,32257.587513462364
COL_393493,61362.46512060689
COL_393543,151513.3331350828
COL_393581,46682.81485364977
COL_393625,41123.255611886285
COL_393647,42356.10670567942
COL_393648,60426.38528084012
COL_393761,33559.253598412244
COL_393770,171726.34457487625
COL_393784,154229.6925240163
COL_393830,102711.46408570562
COL_393834,106845.94177874227
COL_393843,83353.52894757807
COL_393924,31408.69748377726
COL_393930,45349.49462757809
COL_393931,41991.39412079961
COL_393953,44448.55552092351
COL_394142,49099.178274838225
COL_394224,188331.79530066345
COL_394448,76764.8501956716
COL_394726,82761.55324286589
COL_394737,46063.463334329106
COL_394738,28563.05336326027
COL_394764,227234.7092093534
COL_394777,36125.8826549938
COL_394783,35173.92566348804
COL_394811,86076.96407697139
COL_394849,63234.2866056646
COL_394857,72504.47133010342
COL_394922,38363.07213649791
COL_394988,46299.51160562339
COL_395063,58075.49295198269
COL_395135,49275.20634853729
COL_395184,57078.404429994895
COL_395191,36341.55536869737
COL_395196,70036.87290578947
COL_395197,62002.29681617308
COL_395209,52584.91395251284
COL_395214,59304.10125152247
COL_395226,37776.78579668048
COL_395281,197567.40672158907
COL_395296,32857.669197026466
COL_395344,43344.16187845287
COL_395573,57089.17258130225
COL_395574,68622.5543208574
COL_395608,43640.18571413084
COL_395713,38390.53372458334
COL_395714,43206.472679497674
COL_395715,40401.213119186505
COL_395717,42564.799282282635
COL_395718,58696.090005742495
COL_395771,35383.21662883705
COL_395816,231962.13701750306
COL_395841,44439.49576779209
COL_395898,59323.55200263461
COL_395904,58198.88721279172
COL_395929,60853.017518936766
COL_396047,154548.34898475613
COL_396072,50015.91309404137
COL_396104,197141.92031779655
COL_396114,41323.4848407962
COL_396161,34277.997298911905
COL_396162,29252.964943931314
COL_396197,42748.92084288243
COL_396213,41827.90987074033
COL_396366,40400.8978617472
COL_396368,34580.19704057134
COL_396373,35445.50789686271
COL_396385,40724.03187386705
COL_396389,80657.99167232995
COL_396399,47247.827075016095
COL_396434,54980.99738908371
COL_396522,62799.682641529405
COL_396536,47490.25526400566
COL_396544,58528.46304037217
COL_396605,48107.446407860305
COL_396766,45536.70106489984
COL_396828,37464.34499429423
COL_396833,50535.10723421913
COL_396838,36663.73868417888
COL_396937,46932.84136958373
COL_396959,53954.14566579641
COL_396960,63088.812106480116
COL_396961,50706.38656949085
COL_396975,54906.792824584634
COL_397004,51820.13765175001
COL_397068,51781.440763346814
COL_397220,44823.37443657548
COL_397251,51633.16710423652
COL_397387,27059.084241426215
COL_397408,140152.55502512242
COL_397515,490875.4707721028
COL_397613,45878.7813690921
COL_397736,41223.68446452073
COL_397747,55510.302312977
COL_397860,47815.80802617518
COL_397875,19008.877323946985
COL_397928,52345.517378969176
COL_398072,45244.52943862495
COL_398073,47473.44015155107
COL_398193,52840.616218833326
COL_398230,61697.8155147638
COL_398232,147787.16414061433
COL_398238,66647.07169316064
COL_398375,35521.15719422664
COL_398381,44494.5042147077
COL_398395,41477.93901464037
COL_398412,44607.34876034563
COL_398466,47134.74987068218
COL_398494,40279.69165954237
COL_398545,45229.75058523314
COL_398781,55750.436843345284
COL_398819,67906.0827120412
COL_398836,56850.78772911066
COL_398868,173070.65118528344
COL_398879,48080.10718991648
COL_398902,44442.02545457616
COL_398904,73019.48111605948
COL_399019,31087.38859394157
COL_399049,65217.895363800264
COL_399059,43501.68994969969
COL_399127,69312.40612170596
COL_399459,74166.1944886411
COL_399529,36825.209584055534
COL_399530,42915.64720930813
COL_399886,161606.79154181667
COL_399931,56842.724125622044
COL_400024,81427.88424657575
COL_400104,69324.55308039136
COL_400156,43154.483125933584
COL_400161,60309.820639392274
COL_400207,40640.484028324936
COL_400215,46840.52587559107
COL_400271,48702.79719952259
COL_400272,46367.4107630879
COL_400380,37779.82078525475
COL_400422,17448.69281093215
COL_400487,67797.15109814832
COL_400545,57619.5761253123
COL_400546,56612.95199419679
COL_400549,71833.84657155052
COL_400554,55418.81481525668
COL_400610,50185.580537683665
COL_400630,42966.13568081593
COL_400640,69739.57093619382
COL_400645,59583.16809639188
COL_400652,39549.72638219288
COL_400802,47059.13346256189
COL_400811,70397.40120079125
COL_400840,58019.66926077259
COL_400904,71566.06906710078
COL_400940,231341.3665022152
COL_401007,45580.405049934394
COL_401013,47942.49736587062
COL_401269,56182.80445376657
COL_401392,1257398.0422736176
COL_401419,64502.2484702052
COL_401547,40126.89934819601
COL_401587,53841.74118166032
COL_401661,56869.41456052212
COL_401705,50856.55265849047
COL_401767,37120.982077704866
COL_401797,43060.21594751182
COL_401868,58135.399424708594
COL_402016,42912.023382611296
COL_402348,29538.763831107295
COL_402421,49281.22430629907
COL_402474,49618.02811562702
COL_402475,118899.25318636361
COL_402507,33038.847867393924
COL_402530,53558.49080518019
COL_402555,51934.44729567538
COL_402739,162421.81971685347
COL_402789,37438.64206343205
COL_402795,44885.07850038968
COL_402894,39264.94121355263
COL_402928,66436.8500669534
COL_402934,77318.64419315405
COL_402936,76233.21164256861
COL_402957,49109.51757836963
COL_403052,51289.97414274356
COL_403101,81489.49866331933
COL_403137,55466.47711857183
COL_403139,53531.54606807325
COL_403160,39777.1332255332
COL_403161,44613.056535574535
COL_403162,57409.38830973746
COL_403165,41154.03393599414
COL_403242,36676.051105031496
COL_403418,41364.554432004225
COL_403560,46911.436311038735
COL_403564,44808.0838290751
COL_403610,51398.504145173654
COL_403634,56735.36682871219
COL_403737,68689.10250180753
COL_403848,61363.386381570686
COL_403854,59687.44455105743
COL_403937,55523.74650086703
COL_404130,171395.16543810983
COL_404143,54119.52486183295
COL_404183,39528.539008713466
COL_404215,61206.73134040126
COL_404333,55898.73972182476
COL_404345,46840.761052824506
COL_404438,99914.51538191838
COL_404439,60680.60987533812
COL_404491,233520.9330345675
COL_404576,38170.3499541966
COL_404620,34449.482819231875
COL_404651,33486.29530111328
COL_404736,32318.9360304583
COL_404745,42182.36733289249
COL_404784,45040.73686199622
COL_404872,40188.27761184773
COL_405059,53973.41416901581
COL_405127,32865.326987040244
COL_405143,82160.3833596662
COL_405156,49818.63146424781
COL_405235,40407.91225341338
COL_405303,45418.10480858685
COL_405345,44460.97426796778
COL_405398,42282.95963410629
COL_405399,59431.046762121296
COL_405507,31930.06997575724
COL_405529,52482.227336876946
COL_405658,43685.12444903847
COL_405666,44429.332492322785
COL_405711,33732.75660271084
COL_405811,37767.11938199018
COL_405951,47628.091151911336
